,treatment,animal,val_accuracy,test_accuracy,prop_reward_pred_val,prop_reward_pred_test,prop_reward,prop_reward_test,val_f1,test_f1,test_tp,test_tn,test_fp,test_fn,val_tp,val_tn,val_fp,val_fn,Session_trial,Reward,Prop_pred_reward_trial
8,Control,10,0.7048717948717949,0.6602564102564102,0.811965811965812,0.9935897435897436,0.7083333333333334,0.6666666666666666,0.7983134223471539,0.7953667953667953,0.6602564102564102,0.0,0.3333333333333333,0.00641025641025641,0.6068376068376068,0.08653846153846154,0.20512820512820512,0.1014957264957265,9_6,0.0,1.0
9,Control,10,0.7048717948717949,0.6602564102564102,0.811965811965812,0.9935897435897436,0.7083333333333334,0.6666666666666666,0.7983134223471539,0.7953667953667953,0.6602564102564102,0.0,0.3333333333333333,0.00641025641025641,0.6068376068376068,0.08653846153846154,0.20512820512820512,0.1014957264957265,9_7,1.0,1.0
10,Control,10,0.7048717948717949,0.6602564102564102,0.811965811965812,0.9935897435897436,0.7083333333333334,0.6666666666666666,0.7983134223471539,0.7953667953667953,0.6602564102564102,0.0,0.3333333333333333,0.00641025641025641,0.6068376068376068,0.08653846153846154,0.20512820512820512,0.1014957264957265,9_8,0.0,1.0
11,Control,10,0.7048717948717949,0.6602564102564102,0.811965811965812,0.9935897435897436,0.7083333333333334,0.6666666666666666,0.7983134223471539,0.7953667953667953,0.6602564102564102,0.0,0.3333333333333333,0.00641025641025641,0.6068376068376068,0.08653846153846154,0.20512820512820512,0.1014957264957265,9_9,1.0,1.0
0,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_1,0.0,0.6923076923076923
1,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_10,1.0,1.0
2,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_11,0.0,1.0
3,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_12,1.0,0.7948717948717948
4,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_2,1.0,0.1282051282051282
5,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_3,0.0,0.5641025641025641
6,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_4,1.0,0.9487179487179487
7,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_5,0.0,1.0
8,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_6,1.0,0.6153846153846154
9,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_7,1.0,0.717948717948718
10,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_8,0.0,0.07692307692307693
11,Control,M3,0.638974358974359,0.5683760683760684,0.9006410256410257,0.7072649572649573,0.7083333333333334,0.5833333333333334,0.7662682602921648,0.665562913907285,0.42948717948717946,0.1388888888888889,0.2777777777777778,0.15384615384615385,0.6164529914529915,0.007478632478632479,0.2841880341880342,0.09188034188034189,9_9,1.0,0.9487179487179487
0,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_1,0.0,1.0
1,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_10,1.0,1.0
2,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_11,1.0,1.0
3,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_12,0.0,1.0
4,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_2,1.0,1.0
5,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_3,0.0,1.0
6,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_4,1.0,1.0
7,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_5,0.0,1.0
8,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_6,1.0,1.0
9,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_7,1.0,1.0
10,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_8,0.0,1.0
11,Idazoxan,4,0.8399999999999999,0.5833333333333334,0.9166666666666666,1.0,0.8333333333333334,0.5833333333333334,0.9047619047619048,0.7368421052631579,0.5833333333333334,0.0,0.4166666666666667,0.0,0.7916666666666666,0.041666666666666664,0.125,0.041666666666666664,9_9,1.0,1.0
0,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_1,1.0,0.0
1,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_10,0.0,0.9743589743589743
2,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_11,0.0,0.46153846153846156
3,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_12,1.0,0.5128205128205128
4,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_2,0.0,0.10256410256410256
5,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_3,1.0,0.0
6,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_4,0.0,0.07692307692307693
7,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_5,1.0,0.28205128205128205
8,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_6,0.0,0.46153846153846156
9,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_7,1.0,0.6410256410256411
10,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_8,0.0,0.8461538461538461
11,Idazoxan,80,0.7446153846153847,0.4594017094017094,0.9220085470085471,0.4465811965811966,0.75,0.5,0.8408945686900959,0.42889390519187365,0.202991452991453,0.2564102564102564,0.24358974358974358,0.297008547008547,0.7029914529914529,0.030982905982905984,0.21901709401709402,0.04700854700854701,9_9,1.0,1.0
0,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_1,0.0,0.0
1,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_10,1.0,0.0
2,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_11,0.0,0.0
3,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_12,1.0,0.0
4,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_2,1.0,0.0
5,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_3,0.0,0.0
6,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_4,1.0,0.38461538461538464
7,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_5,0.0,0.0
8,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_6,0.0,0.0
9,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_7,1.0,0.0
10,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_8,1.0,0.0
11,Idazoxan,F3,0.8148717948717948,0.532051282051282,0.8824786324786325,0.03205128205128205,0.75,0.5,0.8861256544502618,0.12048192771084336,0.03205128205128205,0.5,0.0,0.46794871794871795,0.7232905982905983,0.09081196581196581,0.15918803418803418,0.026709401709401708,9_9,0.0,0.0
0,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_1,0.0,1.0
1,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_10,0.0,1.0
2,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_11,1.0,1.0
3,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_12,1.0,1.0
4,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_2,1.0,0.0
5,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_3,0.0,1.0
6,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_4,1.0,0.7948717948717948
7,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_5,0.0,1.0
8,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_6,1.0,0.0
9,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_7,0.0,1.0
10,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_8,1.0,0.07692307692307693
11,Clonidine,50,0.8482051282051282,0.23931623931623933,0.7510683760683761,0.7393162393162394,0.7083333333333334,0.5,0.8916544655929721,0.3862068965517242,0.23931623931623933,0.0,0.5,0.2606837606837607,0.6506410256410257,0.19123931623931623,0.10042735042735043,0.057692307692307696,9_9,0.0,1.0
0,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_1,1.0,1.0
1,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_10,1.0,0.8717948717948718
2,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_11,1.0,1.0
3,Clonidine,83,0.8746153846153846,0.4829059829059829,0.8162393162393162,0.7799145299145299,0.75,0.5833333333333334,0.9208731241473397,0.6206896551724138,0.4230769230769231,0.05982905982905983,0.35683760683760685,0.16025641025641027,0.7211538461538461,0.15491452991452992,0.09508547008547008,0.028846153846153848,9_12,0.0,0.717948717948718
