,treatment,animal,val_accuracy,test_accuracy,prop_reward_pred_val,prop_reward_pred_test,prop_reward,prop_reward_test,val_f1,test_f1,test_tp,test_tn,test_fp,test_fn,val_tp,val_tn,val_fp,val_fn,Session_trial,Reward,Prop_pred_reward_trial
0,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_1,1.0,1.0
1,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_10,1.0,1.0
2,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_11,1.0,1.0
3,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_12,1.0,1.0
4,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_2,1.0,1.0
5,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_3,1.0,1.0
6,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_4,1.0,1.0
7,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_5,0.0,0.0
8,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_6,1.0,1.0
9,Control,1,0.8830379746835444,1.0,0.7732067510548524,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.9177643289426842,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.6798523206751055,0.19831223628691982,0.09335443037974683,0.028481012658227847,6_7,1.0,1.0
