,treatment,animal,val_accuracy,test_accuracy,prop_reward_pred_val,prop_reward_pred_test,prop_reward,prop_reward_test,val_f1,test_f1,test_tp,test_tn,test_fp,test_fn,val_tp,val_tn,val_fp,val_fn,Session_trial,Reward,Prop_pred_reward_trial
2,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_11,0.0,1.0
3,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_12,1.0,1.0
4,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_2,0.0,0.7468354430379747
5,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_3,0.0,0.8227848101265823
6,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_4,0.0,1.0
7,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_5,0.0,1.0
8,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_6,0.0,1.0
9,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_7,1.0,1.0
10,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_8,0.0,1.0
11,Clonidine,F4,0.738987341772152,0.2858649789029536,0.9435654008438819,0.9641350210970464,0.7916666666666666,0.25,0.8474164133738602,0.4118158123370982,0.25,0.035864978902953586,0.7141350210970464,0.0,0.7352320675105485,0.0,0.20833333333333334,0.05643459915611814,7_9,1.0,1.0
